Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Delay_from_due_date,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Payment_of_Min_Amount,Total_EMI_per_month,Credit_Score
49639.2,4364.6,8.0,501.0,13.0,10.0,14.71,7.0,2.0,451.16,2.0,45.02028606718953,2
27954.68,2228.556666666667,3.0,3.0,12.0,11.0,4.95,3.0,1.0,1440.56,1.0,50.37342112451706,0
152483.32,12747.943333333336,5.0,4.0,1.0,2.0,8.719999999999999,5.0,3.0,678.31,1.0,209.49210848921007,2
62932.48,5437.373333333334,6.0,10.0,23.0,9.0,19.12,13.0,2.0,2412.6,2.0,139.38084217230843,1
139538.32,11455.193333333336,2.0,5.0,8.0,12.0,10.56,4.0,1.0,706.54,1.0,255.0972606179521,0
10216.36,712.0820833333332,10.0,8.0,22.0,21.0,12.55,6.0,0.0,3703.66,2.0,28.882212930439945,1
31633.54,2930.1283333333336,1.0,5.0,8.0,6.0,12.7,4.0,1.0,846.45,1.0,50.76844004205578,1
32382.37,2960.530833333333,1467.0,7.0,5.0,14.0,11.3,4.0,2.0,626.47,1.0,38.773568179465656,2
69654.0,5513.5,6.0,10.0,26.0,39.0,18.44,9.0,0.0,3002.69,2.0,176.77423826015038,2
68561.31,5594.4425,6.0,5.0,12.0,30.0,8.72,8.0,2.0,93.67,2.0,58.021273670209816,2
15915.73,1461.3108333333332,5.0,7.0,24.0,1.0,12.05,9.0,2.0,1554.95,2.0,50.6602635385705,1
14392.84,1065.6626666666666,10.0,7.0,27.0,44.0,14.48,10.0,0.0,1534.7,2.0,55.620302473061855,1
29349.0,2442.75,7.0,6.0,17.0,27.0,9.88,2.0,2.0,1419.52,1.0,45.31352648250954,2
16474.49,1165.8741666666667,8.0,3.0,23.0,7.0,15.36,15.0,2.0,1538.62,2.0,68.4496453041275,1
125047.24,10682.603333333334,2.0,5.0,9.0,11.0,7.83,0.0,3.0,1223.02,1.0,0.0,2
40701.88,3309.823333333333,8.0,9.0,26.0,29.0,11.86,12.0,2.0,2052.1,2.0,72.23857851158374,1
161063.8,13689.983333333332,3.0,3.0,7.0,11.0,9.77,2.6,1.0,1193.64,1.0,229.2862559387396,2
10774.095,1075.84125,3.0,6.0,19.0,6.0,17.65,5.0,2.0,563.69,2.0,16.73832372625553,2
102339.96,8411.33,7.0,6.0,20.0,11.0,12.57,9.0,2.0,1015.24,2.0,391.2455695731368,2
33687.46,2395.6114650143923,4.0,3.0,20.0,13.0,8.24,8.0,2.0,702.57,2.0,405.6014745532776,0
81760.0,6988.333333333332,8.0,5.0,24.0,44.0,7.71,12.0,3.0,2604.66,2.0,125.1786318915412,1
18719.74,1843.9783333333328,8.0,3.0,32.0,7.0,9.79,13.0,3.0,1737.35,2.0,21.59014347532973,1
14258.85,1135.2375,6.0,9.0,28.0,30.0,2.01,9.0,0.0,4295.5,2.0,54.79394526866179,1
118062.2,10136.516666666666,0.0,1.0,7.0,7.0,7.68,1.0,1.0,1393.23,1.0,0.0,2
19891.58,1484.7400000000002,4.0,1.0,7.0,15.0,8.120000000000001,2.0,1.0,320.29,1.0,58.92450488914152,0
69895.56,5893.63,3.0,6.0,9.0,15.0,9.65,3.0,3.0,91.34,1.0,154.58188683665853,1
12349.37,1288.1141666666667,4.0,195.0,17.0,9.0,7.89,0.0,2.0,896.92,2.0,49653.0,2
59018.58,4694.215,6.0,5.0,22.0,55.0,24.98,7.0,0.0,2700.12,2.0,198.5816582944247,0
15496.42,1059.368333333333,7.0,7.0,25.0,55.0,8.65,11.0,0.0,1883.54,2.0,72.70667922071088,1
37819.13,3185.5941666666663,0.0,3.0,1.0,9.0,7.63,1.0,1.0,754.73,1.0,79.44872834098895,1
152483.32,12747.943333333336,5.0,4.0,1.0,0.0,4.651999999999999,3.0,1.0,678.31,1.0,209.49210848921007,0
16117.63,1322.1358333333333,6.0,9.0,26.0,32.0,7.83,9.0,0.0,1488.01,0.0,23.31680754441411,2
7477.175,713.0979166666667,9.0,5.0,15.0,55.0,20.52,7.0,0.0,4944.58,2.0,35.18044297008442,2
15148.68,1082.39,10.0,10.0,28.0,29.0,9.39,16.0,0.0,4154.81,2.0,49.08309253039332,2
39161.2,3088.433333333333,2.0,4.0,5.0,11.0,0.56,5.0,1.0,1344.45,1.0,42.11282356163925,1
14649.275,1118.7729166666666,3.0,5.0,9.0,3.0,5.65,125.0,1.0,554.58,1.0,0.0,0
92652.09,7635.0075,7.0,7.0,4.0,13.0,5.17,4.0,2.0,156.76,1.0,41.36481718234322,2
94158.69,7743.5575,1.0,4.0,3.0,25.0,9.52,4.0,1.0,1415.3,1.0,204.3445223904461,1
36210.3,3029.525,9.0,781.0,30.0,53.0,4.18,8.0,0.0,1744.57,2.0,106.03947722125092,1
30827.58,2426.264717820333,5.0,4.0,3855.0,22.0,0.65,4.0,1.0,778.02,1.0,384.7002821796678,0
40656.6,3472.05,0.0,6.0,7.0,16.0,1.21,2.0,3.0,681.37,1.0,33.152931126359604,1
32971.85,2729.352816706089,3.0,6.0,9.0,5.0,1.55,4.0,2.0,1307.01,1.0,329.83687958362617,2
97174.44,8015.87,4.0,3.0,14.0,30.0,1.3,3.0,2.0,137.68,0.0,184.75222818887812,2
20774.34,1702.195,6.0,6.0,25.0,8.0,19.93,7.0,2.0,1822.87,2.0,37.08877864840069,1
32086.38,2793.865,9.0,7.0,21.0,61.0,5.99,10.0,0.0,2865.49,2.0,120.12475393690735,2
5556554.0,1342.6345833333332,0.0,5.0,9.0,7.0,5.74,6.0,1.0,683.67,1.0,42.8466088350532,2
21206.82,1881.235,1.0,5.0,4.0,0.0,4.5,4.0,1.0,246.86,1.0,14.431145907373397,0
138395.0,11619.916666666664,4.0,5.0,15.0,7.0,8.38,8.0,2.0,596.86,2.0,103.56835935728064,2
76019.68,6602.973333333332,9.0,6.0,29.0,16.0,8.44,6.0,0.0,1743.81,2.0,390.58879943616057,2
19126.65,1683.8875,8.0,8.0,28.0,48.0,1.93,9.0,0.0,2699.31,2.0,36.161658295200525,1
88069.62,7552.134999999998,1.0,7.0,5.0,5.0,6.72,2.0,3.0,1096.06,1.0,151.48940903843814,2
11249.15,984.4291666666668,3.0,3.0,12.0,15.0,10.02,4.0,1.0,612.08,1.0,8.092134624217511,0
15219.03,1330.2525,9.0,5.0,18.0,15.0,4.78,7.0,0.0,2213.1,2.0,76.13084675762164,1
54539.52,4540.96,8.0,5.0,30.0,17.0,6.99,11.0,0.0,4779.68,2.0,189.91950188805697,1
29644.12,2073.882743587481,8.0,3.0,18.0,27.0,9.87,5.0,3.0,17.72,2.0,14226.0,0
50473.8,4144.15,3.0,7.0,32.0,11.0,11.7,15.0,2.0,1316.91,2.0,199.60572150140217,2
41715.11,3395.2591666666667,0.0,4.0,4.0,11.0,10.09,3.0,1.0,1494.8,1.0,0.0,2
27240.07,2065.005833333333,5.0,3.0,18.0,26.0,6.22,1.0,2.0,1301.08,1.0,88.41278203111109,2
15155.01,1465.1631344336106,8.0,9.0,21.0,19.0,7.7,11.0,0.0,2525.42,2.0,71.64548508427461,2
85324.44,7286.37,5.0,1152.0,18.0,14.0,16.22,3.0,2.0,713.09,2.0,197.3052809913375,2
101977.44,8578.384,3.0,3.0,20.0,10.0,12.93,5.0,2.0,393.75,2.0,398.41193790314605,2
116224.68,9873.39,0.0,3.0,8.0,10.0,5.01,0.0,1.0,1388.02,1.0,59.58605365589474,2
14406.71,1236.559166666667,6.0,7.0,32.0,62.0,1.61,14.0,0.0,1286.9,2.0,53.55003158035459,1
17004.86,1318.5702500000002,10.0,10.0,75.0,25.0,3.49,12.0,0.0,1261.59,2.0,25.022768764738228,1
57857.10000000001,4812.425,4.0,8.0,30.0,27.0,4.800000000000002,8.0,3.0,2019.49,2.0,85.77311383611881,1
10613.34,868.2463333333333,8.0,1202.0,7.0,7.0,3.94,0.0,2.0,1191.71,0.0,6.4878675261176335,1
61648.24,4845.3533333333335,10.0,8.0,15.0,38.0,28.28,10.0,0.0,4129.59,2.0,358.9967146153901,2
88726.46,7104.871666666668,2.0,3.0,7.0,7.0,8.92,4.0,1.0,477.58,1.0,161.22424910969863,0
14906.56,1360.2133333333334,6.0,6.0,20.0,39.0,7.63,12.0,2.0,2626.18,2.0,20.692546277562823,1
56714.52,4561.21,7.0,10.0,29.0,43.0,17.64,13.0,2.0,1796.88,2.0,165.3355529342198,2
40295.72,3627.976666666667,2.0,4.0,5.0,16.0,4.04,5.0,1.0,457.44,1.0,77.09602411267181,1
55128.27,4854.0225,7.0,7.0,16.0,21.0,16.32,6.0,0.0,2694.82,2.0,328.31883588524835,1
21719.56,1868.963333333333,6.0,6.0,9.0,14.0,22.96,9.0,2.0,717.44,2.0,9.247225472047614,2
71025.4,5766.783333333333,7.0,6.0,32.0,30.0,17.12,10.0,3.0,2542.42,2.0,195.2074840086973,1
15160.61,1335.3841666666667,3.0,3.0,7.0,14.0,5.89,8.0,1.0,1168.42,0.0,37.4243197946215,1
53085.12,3972.391560984426,8.0,8.0,15.0,49.0,11.95,17.0,2.0,2144.33,2.0,411.0639773111212,0
28880.56,2383.6518333333333,3.0,1371.0,10.0,31.0,17.66,7.0,3.0,412.8,2.0,20.96972938241021,2
101910.75,8600.5625,1.0,4.0,1.0,8.0,15.62,7.0,3.0,629.61,1.0,86.63599557562985,2
15108.07,1126.8,6.0,10.0,31.0,31.0,26.34,14.0,0.0,3650.33,2.0,42751.0,2
17075.22,1538.9350000000004,7.0,6.0,23.0,26.0,29.67,11.0,0.0,3593.36,2.0,57.60755548793222,2
147996.72,12395.06,2.0,4.0,6.0,5.0,5.19,2.0,3.0,248.16,1.0,197.1329511565032,0
16644.79,1547.065833333333,7.0,6.0,24.0,19.0,9.93,11.0,0.0,3519.49,2.0,100.76576699930284,1
14276.64,1397.72,7.0,8.0,18.0,43.0,32.47,7.0,0.0,4400.77,0.0,51.69662378612414,1
92362.68,7437.89,3.0,4.0,8.0,10.0,11.260000000000002,8.0,2.0,747.28,2.0,155.3304165032719,2
35613.25,3016.770833333333,8.0,5.0,11.0,11.0,7.35,3.0,3.0,1076.77,1.0,22.056452543513554,1
16232.14,1496.678333333333,5.0,7.0,25.0,22.0,19.15,12.0,2.0,2446.43,2.0,14.977683452393528,2
109726.13999999998,9131.845,3.0,3.0,10.0,27.0,9.84,5.0,2.0,704.91,1.0,138.59318513307483,0
54858.75,4327.5625,7.0,7.0,16.0,8.0,11.74,5.0,3.0,2229.82,2.0,144.29915839059998,1
39318.5,3170.541666666666,6.0,9.0,25.0,33.0,25.03,14.0,3.0,3039.02,2.0,137.42784788197525,1
28417.58,2365.1316666666667,6.0,8.0,27.0,39.0,25.6,8.0,3.0,3131.45,2.0,125.35712246534617,2
73937.4,6415.45,5.0,7.0,8.0,33.0,0.69,4.8,2.0,405.73,2.0,44.47976534781644,1
71843.52,5836.96,7.0,6.0,10.0,27.0,13.82,8.0,2.0,369.7,0.0,0.0,2
143829.56,11755.796666666669,3.0,3.0,12.0,15.0,3.32,2.0,2.0,269.26,1.0,0.0,2
96910.48,7797.873333333332,7.0,6.0,20.0,22.0,3.47,7.0,2.0,456.9,1.0,112.54085196383208,2
125905.84,10447.272333333334,6.0,4.0,18.0,16.0,19.72,3.0,2.0,1416.79,2.0,81.12026027517106,2
19660.58,1419.381666666667,3.0,2.0,12.0,10.0,4.32,3.0,1.0,941.63,1.0,0.0,0
43213.44,3827.12,7.0,7.0,17.0,30.0,18.56,14.0,3.0,4525.41,2.0,162.97204231494504,1
7309.6,573.1333333333333,4.0,6.0,29.0,23.0,8.39,4.0,2.0,2111.68,2.0,15.236930390065073,2
43183.56,3851.63,5.0,5.0,13.0,15.0,14.2,9.0,3.0,263.56,0.0,106.86769926352645,2
32446.8,2738.5813333333335,8.0,6.0,11.0,30.0,5.11,2.0,2.0,395.19,1.0,18.11580498842269,2
151373.04,12901.42,1.0,7.0,6.0,14.0,11.81,8.0,1.0,931.64,1.0,199.6630542958877,1
9958.505,531.8754166666666,10.0,10.0,28.0,41.0,7.76,14.0,0.0,1953.1,2.0,15.118451674131654,2
114389.24,9438.057166666666,4.0,3.0,19.0,12.0,3.06,1.0,2.0,8.11,1.0,0.0,2
52256.67,4322.7225,10.0,5.0,21.0,61.0,19.69,8.0,3.0,2109.67,2.0,82.84402265818778,1
19594.29,1834.8575,8.0,7.0,17.0,42.0,3.4,15.0,0.0,3212.16,2.0,146.70948298925208,2
61204.77,5057.3975,8.0,8.0,32.0,25.0,18.42,16.0,3.0,4751.96,2.0,236.4311998161849,2
17574.745,1344.5620833333332,4.0,3.0,7.0,19.0,16.26,5.8,2.0,766.72,2.0,27.02517949812522,2
12302.195,822.1829166666665,7.0,7.0,7.0,15.0,5.54,1.0,2.0,419.95,1.0,0.0,2
58468.08,4592.34,10.0,9.0,28.0,29.0,11.93,15.0,2.0,1447.46,2.0,169.46515645417855,1
32430.34,2917.528333333333,3.0,4.0,14.0,24.0,19.42,5.0,2.0,589.18,2.0,65.20849708873882,2
17569.69,1577.7783333333332,6.0,7.0,3315.0,24.0,11.56,5.0,3.0,1135.31,2.0,47.5990990637336,2
29043.01,2326.250833333333,8.0,7.0,15.0,25.0,17.63,9.0,3.0,1434.58,2.0,153.6560410077071,0
40305.02,3545.751666666666,5.0,6.0,16.0,25.0,6.44,8.0,2.0,1955.11,2.0,196.30165627844207,2
56343.8,4661.316666666667,6.0,3.0,5.0,8.0,7.24,1.0,3.0,1209.53,1.0,0.0,2
17914.24,1744.8533333333337,6.0,6.0,11.0,21.0,11.98,5.0,2.0,703.21,2.0,65.91462582093743,2
118124.48,9559.706666666669,3.0,3.0,5.0,18.0,3.79,4.0,1.0,86.51,1.0,73.26054843083433,2
18625.74,1601.1450000000002,9.0,7.0,15.0,38.0,6.59,11.0,0.0,3858.98,2.0,76606.0,1
17931.375,1531.86275,6.0,6.0,16.0,21.0,8.3,1.0,2.0,51.82,1.0,43.58458276243936,2
77885.6,6525.466666666667,10.0,5.0,20.0,31.0,9.77,11.0,0.0,1290.19,2.0,310.2510026888887,2
10265.86,764.1264166666666,6.0,8.0,21.0,19.0,9.22,7.0,0.0,2221.93,0.0,11.955770639913792,1
114261.68,9320.806666666664,3.0,7.0,1.0,19.0,4.95,5.0,1.0,337.64,0.0,79.42436043476147,0
9615.095,610.2579166666667,8.0,6.0,13.0,12.0,5.78,6.0,2.0,520.99,2.0,9.610264095842965,2
178328.88,14771.74,4.0,3.0,7.0,4.0,7.55,5.0,3.0,708.22,1.0,0.0,0
60770.22,4924.185,8.0,4.0,15.0,15.0,1.36,1.0,2.0,176.02,1.0,190.27457382842024,2
33475.63,2861.517166666667,8.0,7.0,16.0,17.0,11.6,6.0,2.0,666.72,2.0,0.0,2
53808.81,4490.0675,9.0,6.0,19.0,52.0,5.9,15.0,0.0,1570.43,0.0,119.08415978517412,2
37756.85,2915.9383333333335,3.0,4.0,11.0,11.0,9.31,0.0,1.0,352.49,1.0,83.95989215793658,0
37607.28,2842.94,1461.0,6.0,17.0,16.0,18.0,9.0,2.0,1361.67,0.0,81.81690606825181,2
31040.14,2474.6783333333333,3.0,5.0,16.0,11.0,13.77,5.0,3.0,1288.66,2.0,44.31614812683518,2
60379.28,4804.606666666667,5.0,6.0,18.0,15.0,6.83,1.0,2.0,725.39,0.0,90.90638520111376,2
18001.59,1258.1325,7.0,9.0,31.0,19.0,16.34,12.0,0.0,2225.58,2.0,24.98644681075232,1
58306.26,4750.855,6.0,5.0,25.0,25.0,9.49,11.0,2.0,1628.95,2.0,101.06947495354628,1
8151.41,926.2841666666668,9.0,7.0,15.0,38.0,1.41,9.0,3.0,1418.45,0.0,29.33729855354037,1
173196.32,14258.026666666668,4.0,7.0,9.0,9.0,6.06,4.0,1.0,967.23,1.0,107.8108996477876,0
16827.15,1608.2625,7.0,10.0,23.0,27.0,21.99,15.0,3.0,2761.57,2.0,124.4945459410904,2
68110.83,5469.9025,5.0,7.0,9.0,23.0,19.13,1.0,2.0,147.77,2.0,102.6910617874959,1
107392.95,8999.4125,6.0,3.0,20.0,10.0,11.88,6.0,2.0,210.01,0.0,51.959824607967775,2
29627.53,2179.960833333333,3.0,6.0,12.0,23.0,8.1,2.0,2.0,363.45,2.0,0.0,0
71368.6,5844.383333333334,6.0,3.0,6.0,19.0,10.88,11.0,2.0,1161.1,2.0,0.0,2
107864.34,8887.4435,4.0,5.0,20.0,6.0,18.32,6.0,3.0,24.17,2.0,380.02995221925727,2
16201.47,1623.1225,4.0,6.0,20.0,12.0,12.34,4.0,3.0,1438.98,2.0,21.024678867286,1
87070.0,7295.833333333332,8.0,7.0,10.0,12.0,12.69,4.0,2.0,381.06,2.0,0.0,2
20651.43,1610.9525,10.0,5.0,22.0,23.0,7.98,12.0,0.0,2037.64,2.0,46.77407906093241,1
167258.04,14200.17,1617.0,2.0,12.0,13.0,10.72,2.0,1.0,476.64,1.0,0.0,0
107437.53,8665.1275,4.0,4.0,9.0,20.0,9.024,4.0,1.0,50.07,1.0,55.07710317823165,1
39277.22,3117.101666666667,7.0,7.0,27.0,41.0,23.59,10.0,0.0,2801.32,2.0,88.28071513793499,1
12989.77,822.4808333333333,4.0,4.0,7.0,20.0,14.37,7.0,2.0,1298.38,2.0,62.214613638648615,2
20868.005,1574.000416666667,2.0,5.0,826.0,3.0,6.13,2.0,1.0,905.47,0.0,48.64700916491282,0
65430.0,5539.5,4.0,6.0,18.0,16.0,17.52,12.0,2.0,1380.18,2.0,196.7992707252737,1
20188.33,1398.3608333333334,7.0,10.0,30.0,61.0,8.67,14.0,0.0,2412.24,2.0,70.46462062296479,2
17164.13,1455.344166666667,8.0,7.0,30.0,46.0,17.44,12.0,2.0,2186.43,2.0,48.78797271009556,2
79494.4,6501.533333333333,4.0,3.0,22.0,8.0,10.92,12.0,3.0,2307.13,2.0,268.45940163869653,2
25198.19,2347.8491666666664,3.0,6.0,19.0,29.0,5.83,4.8,2.0,1261.93,2.0,48.63721776744497,2
19604.35,1715.6958333333332,5.0,4.0,15.0,8.0,10.9,8.0,2.0,694.78,2.0,44.21040870276031,2
28572.39,2210.0325,6.0,3.0,15.0,28.0,4.89,0.0,2.0,400.07,2.0,69.60292048199007,2
16822.58,1584.881666666667,9.0,6.0,15.0,28.0,6.03,12.0,3.0,2553.1,2.0,25.56347651930609,1
156608.6,13319.716666666667,4.0,4.0,10.0,17.0,6.09,2.0,1.0,1161.51,1.0,63928.0,1
78417.44,6772.786666666668,8.0,10.0,21.0,22.0,19.35,9.0,2.0,1656.54,2.0,213.9627850305792,1
17481.785,1736.8154166666666,4.0,6.0,5.0,15.0,0.7199999999999998,0.0,1.0,1148.28,0.0,18.079812288763907,0
74437.44,6204.794333333333,5.0,7.0,4.0,3.0,7.45,0.0,1.0,440.18,1.0,104.41103530032606,0
21414.43,1963.535833333333,5.0,2.0,5.0,14.0,10.58,4.0,1.0,39.47,1.0,30.21422896905732,0
56414.52,4494.21,6.0,6.0,34.0,64.0,19.74,11.0,2.0,2476.44,2.0,183.0453128437601,1
30760.15,2639.3458333333333,4.0,4.0,7.0,23.0,11.5,2.0,2.0,143.92,0.0,41.125297977847545,1
28771.76,2497.6466666666665,7.0,7.0,31.0,24.0,25.37,6.0,0.0,4044.13,2.0,106.70612233681068,2
15414.675,1449.55625,5.0,5.0,11.0,10.0,8.96,7.0,1.0,508.81,1.0,0.0,2
11527.73,839.6441666666666,3.0,7.0,14.0,12.0,1.39,3.0,2.0,532.86,0.0,5.913472082013276,2
78769.32,6277.1100000000015,8.0,5.0,20.0,10.0,11.66,3.0,2.0,45.87,1.0,0.0,2
81475.28,6865.606666666668,6.0,3.0,17.0,24.0,12.33,6.0,2.0,1271.12,2.0,69566.0,2
19267.27,1374.605833333333,10.0,8.0,25.0,34.0,21.7,9.0,0.0,3777.55,2.0,78.95482525642049,1
18025.17,1599.0975,4.0,3.0,12.0,13.0,10.28,8.0,3.0,681.54,1.0,26.15464152631533,1
10458.16,1103.513333333333,6.0,3.0,15.0,16.0,9.77,6.0,2.0,702.45,1.0,9.521837009721075,2
15926.285,1591.1904166666666,4.0,4.0,11.0,12.0,19.54,5.0,3.0,1481.35,2.0,14.817006678497476,2
18884552.0,1041.4733333333334,8.0,8.0,30.0,22.0,17.32,9.0,3.0,3017.34,2.0,34.063934650342865,2
15931.72,1179.6433333333332,6.0,8.0,32.0,60.0,6.28,10.0,0.0,1693.97,2.0,93.40164570396924,1
42731.9,3476.8316666666674,7.0,5.0,7.0,24.0,5.142,2475.0,2.0,96.85,1.0,0.0,2
61131.36,4993.943333333334,3.0,5.0,23.0,9.0,14.51,14.0,2.0,2358.58,2.0,88.19366251355966,2
33751.27,2948.605833333333,5.0,5.0,20.0,16.0,11.0,8.0,2.0,1328.93,2.0,65.00817428651536,2
39704.19,3255.9073333333336,5.0,4.0,3.0,3.0,8.28,3.0,3.0,1421.92,1.0,124.26243096101908,0
80877.72,6805.81,6.0,7.0,30.0,31.0,15.22,7.0,0.0,3815.21,2.0,253.60701680191045,1
57786.12,4686.51,6.0,6.0,32.0,22.0,18.69,7.0,2.0,1730.05,2.0,271.7490310056516,1
39231.42,3202.285,6.0,9.0,23.0,38.0,8.33,8.0,2.0,1720.78,2.0,49.07273644040175,1
17009.84,1429.894166666667,7.0,8.0,15.0,34.0,19.22,6.0,3.0,2587.8,0.0,21.30941089225586,1
58048.82,4780.401666666667,3.0,3.0,1.0,14.0,9.15,3.0,1.0,1020.94,1.0,93.47780407474669,0
30804.39,2492.7266666666665,2.0,5.0,3.0,1.0,0.54,5.0,1.0,884.38,0.0,80.71921301091392,2
21088.46,1517.371666666667,0.0,7.0,8.0,7.0,4.85,0.0,3.0,810.51,1.0,33.44654408969392,0
32464.1,2634.432333333333,4.0,3.0,10.0,6.0,4.82,1.0,2.0,681.09,1.0,19.18656123256729,2
117502.8,9935.9,3.0,5.0,16.0,12.0,11.591999999999999,2.0,2.0,953.87,1.0,96.48132014804077,2
10357.485,755.8216071887462,9.0,7.0,27.0,32.0,9.52,7.0,3.0,2415.22,2.0,114.371075074366,1
35996.23,2800.685833333333,4.0,6.0,1985.0,14.0,10.086,7.0,2.0,767.11,2.0,143.52682577799058,2
56157.03,4790.7525,8.0,9.0,31.0,33.0,21.24,13.0,3.0,3403.79,2.0,184.52283791013969,1
86408.13,7257.677500000002,0.0,6.0,6.0,12.0,2.38,4.0,1.0,646.89,1.0,0.0,1
55448.74,4735.7283333333335,7.0,4.0,12.0,14.0,11.42,4.0,2.0,1450.89,1.0,30.184092088645464,2
70137.0,5830.75,5.0,6.0,17.0,15.0,9.43,152.0,3.0,1416.96,2.0,45.59523790786416,2
106876.77,9149.3975,4.0,5.0,12.0,17.0,8.24,4.0,1.0,356.07,0.0,62.24258065692497,0
35022.22,2859.518333333333,3.0,5.0,4.0,1.0,1.36,0.0,1.0,1000.44,1.0,21.21457645232058,2
31568.54,2785.711666666666,7.0,3.0,10.0,6.0,3.21,3.0,2.0,1044.92,1.0,45.78709809118651,2
43581.13,3566.7608333333333,4.0,3.0,9.0,14.0,8.56,2.0,1.0,900.83,1.0,103.03307766103524,0
97414.8,8134.899999999999,8.0,3.0,12.0,12.0,9.2,3.0,2.0,496.4,1.0,84.63705086891575,2
12683.275,938.9395833333332,8.0,3.0,6.0,15.0,7.73,1.0,2.0,1166.91,2.0,7.067810341481343,1
33857.41,2683.4508333333342,3.0,3.0,20.0,23.0,17.52,5.0,2.0,899.22,2.0,89.43153713789715,2
16259.845,1371.4234166666665,3.0,7.0,6.0,4.0,1.6,5.0,1.0,1118.03,1.0,36.08426905948673,0
81506.32,7012.193333333334,7.0,4.0,7.0,9.0,11.02,5.0,2.0,933.67,2.0,92.50624970242798,2
43135.98,3375.6649999999995,8.0,4.0,18.0,29.0,13.2,5.0,2.0,1747.6,2.0,60.60990393274504,1
129762.48,10974.54,0.0,2.0,5.0,8.0,11.97,0.0,3.0,1073.62,1.0,0.0,0
16906.81,1440.434,9.0,8.0,33.0,49.0,3.43,6.0,3.0,1559.16,2.0,110.78862692730704,1
15302.74,1408.2283333333332,10.0,10.0,24.0,35.0,28.23,6.0,0.0,4620.45,2.0,62.48154696519297,1
41735.55,3357.9625,0.0,3.0,8.0,15.0,11.25,3.0,1.0,1480.92,0.0,109.61414671334232,2
18399.84,1609.32,6.0,9.0,16.0,56.0,24.23,11.0,0.0,4936.34,2.0,70.96507297505953,1
28087.16,2365.346666666667,3.0,2.0,11.0,15.0,10.68,4.0,1.0,1447.48,0.0,19.584769393745216,0
14759.68,1334.5086666666664,1568.0,10.0,23.0,40.0,5.65,8.0,0.0,1699.39,2.0,35.979663836929475,1
1034126.0,8612.0325,3.0,7.0,6.0,9.0,4.37,3.0,1.0,1234.59,1.0,73.63741342979709,2
42619.92,3630.66,5.0,3.0,20.0,9.0,3.03,2.0,2.0,124.55,2.0,30.69875564681607,2
28230.08,2501.5066666666667,8.0,5.0,19.0,14.0,22.49,1.0,3.0,1437.62,2.0,36.864683417928745,2
20188.33,1398.3608333333334,7.0,10.0,30.0,58.0,8.67,11.0,3.0,2412.24,0.0,70.46462062296479,2
6573809.0,1217.8433333333332,3.0,7.0,10.0,3.0,7.57,1.0,1.0,15.43,1.0,35.387554853318264,1
43531.82,3595.939166666666,4.0,4.0,6.0,5.0,11.38,5.0,2.0,1010.08,2.0,88.12588071391032,2
28278.99,2324.125720464276,8.0,7.0,16.0,10.0,8.97,0.0,2.0,796.54,1.0,12.700162508092706,2
41015.31,3585.9425,3.0,2.0,1.0,6.0,11.32,2.0,3.0,1432.22,1.0,41.53546802014437,0
145545.36,11984.78,1.0,4.0,9.0,2.0,9.73,1.0,1.0,168.33,1.0,114.51845050113783,0
80953.20000000001,6722.100000000001,6.0,3.0,8.0,16.0,7.14,4.0,2.0,597.32,2.0,111.72879638411533,2
152796.76,12845.063333333335,2.0,5.0,1.0,6.0,3.74,5.0,1.0,1265.86,1.0,0.0,0
113048.46,9612.705,5.0,3.0,9.0,14.0,11.75,6.0,3.0,630.37,1.0,126.31866203656816,0
19428.03,1731.674166666667,8.0,7.0,7.0,6.0,13.1,4.0,2.0,798.1,2.0,59414.0,2
84001.66,6781.138333333332,1.0,3.0,11.0,0.0,6.05,0.0,3.0,201.67,1.0,168.69384163020084,0
39849.72,3334.81,9.0,8.0,26.0,36.0,9.12,14.0,3.0,2533.64,2.0,96.60403454470982,2
98874.63,8196.5525,6.0,5.0,12.0,25.0,7.08,6.0,1.0,750.39,1.0,325.2833888273365,0
9582.025,1022.5020833333332,5.0,7.0,7.0,8.0,7.49,1.0,1.0,820.12,1.0,8.129068767166897,1
160350.4,13274.533333333333,2.0,5.0,6.0,4.0,9.65,0.0,1.0,1077.27,1.0,212.42935211292783,0
21892.96,1539.4133333333332,0.0,3.0,8.0,21.0,7.09,1.0,3.0,624.67,1.0,16.225607876922354,1
34192.02,2824.335,1.0,1.0,8.0,9.0,5.91,5.0,3.0,178.65,0.0,61.64205859402002,0
12025.84,961.1533333333332,7.0,5.0,17.0,11.0,11.72,6.0,2.0,1188.36,2.0,18.2471612871006,2
49716.16,3925.013333333333,4.0,3.0,20.0,17.0,17.81,8.0,3.0,1490.78,2.0,240.3331575641883,2
72307.32,5754.6100000000015,8.0,4.0,9.0,18.0,15.34,7.0,2.0,1180.91,2.0,152.96553062207087,2
21301.19,1372.4249013263498,0.0,1077.0,9.0,0.0,11.45,6.0,1.0,1496.62,1.0,253.67426534031685,0
73226.6,6192.216666666667,10.0,5.0,22.0,56.0,10.62,8.0,2.0,2492.68,2.0,270.75720848112286,1
10027.07,896.5891666666665,8.0,5.0,9.0,9.0,1.77,5.0,2.0,168.72,1.0,13.36135815251226,2
